Unnamed: 0,Employee_ID,Full_Name,Department,Job_Title,Hire_Date,Location,Performance_Rating,Experience_Years,Status,Work_Mode,Salary_INR
8692,EMP0008693,Jeremy Gross,R&D,Product Developer,10/03/2017,"West Marcbury, Holy See (Vatican City State)",2,8,Resigned,On-site,406158
8693,EMP0008694,Jamie Houston,Sales,Sales Executive,07/07/2024,"Susanbury, Bhutan",4,1,Active,On-site,638430
8694,EMP0008695,Michelle Parker,IT,DevOps Engineer,06/01/2023,"Nielsenhaven, British Indian Ocean Territory (Chagos Archipelago)",1,2,Active,On-site,690010
8695,EMP0008696,Melissa Kennedy,Marketing,Marketing Executive,26/08/2010,"Elizabethfort, Samoa",1,14,Terminated,On-site,1123738
8696,EMP0008697,Brett Wallace,Sales,Account Manager,14/03/2025,"Scottton, Libyan Arab Jamahiriya",3,0,Resigned,On-site,894153
8697,EMP0008698,Christian Wilcox,IT,IT Manager,10/03/2024,"Lindashire, Jordan",2,1,Active,Remote,1456516
8698,EMP0008699,Derek White,Operations,Operations Executive,11/09/2022,"West Jose, American Samoa",5,2,Resigned,On-site,843310
8699,EMP0008700,Kenneth Robinson,IT,Data Analyst,19/06/2012,"Greerview, Sri Lanka",1,13,Active,On-site,995209
8700,EMP0008701,Michael Brooks,IT,Software Engineer,31/10/2016,"Port Evan, Isle of Man",4,8,Active,On-site,786855
8701,EMP0008702,Rodney Grimes,IT,Software Engineer,24/02/2015,"Mckayfurt, Northern Mariana Islands",3,10,Active,On-site,895440
8702,EMP0008703,Bradley Torres,Operations,Operations Executive,25/04/2021,"Padillafurt, Malawi",5,4,Active,Remote,410164
8703,EMP0008704,Carla Leon,IT,Data Analyst,12/02/2025,"Webbhaven, China",1,0,Resigned,Remote,752545
8704,EMP0008705,Mr. George Mckenzie,Sales,Sales Executive,09/12/2017,"Jamesshire, Germany",5,7,Active,On-site,614216
8705,EMP0008706,Deborah Zuniga,Sales,Account Manager,05/07/2016,"Lake James, Egypt",4,9,Active,On-site,945048
8706,EMP0008707,Susan Cruz,Sales,Account Manager,24/05/2021,"Lake Tiffany, Moldova",1,4,Active,Remote,1046223
8707,EMP0008708,Ryan Coleman,Sales,Sales Executive,02/06/2019,"East Shannon, Jordan",4,6,Retired,Remote,713933
8708,EMP0008709,Brandi Rogers,Sales,Sales Executive,26/12/2017,"Martinview, Tonga",2,7,Terminated,Remote,537289
8709,EMP0008710,Cesar Todd,IT,Software Engineer,21/09/2020,"East Shannon, Saint Vincent and the Grenadines",2,4,Active,Remote,1430865
8710,EMP0008711,Russell Decker,Sales,Account Manager,27/10/2022,"Jenniferland, Guyana",4,2,Active,Remote,1175577
8711,EMP0008712,Nancy Fisher,Marketing,SEO Specialist,30/01/2017,"Lake Christopher, Botswana",3,8,Active,On-site,603808
8712,EMP0008713,Kari Walters,HR,HR Executive,04/09/2018,"Cantufort, Tajikistan",2,6,Active,Remote,457869
8713,EMP0008714,Jeanette Patton,IT,Software Engineer,11/06/2016,"South Samantha, Saint Barthelemy",5,9,Active,On-site,1044695
8714,EMP0008715,Jesse Clarke,IT,Software Engineer,02/04/2023,"East Joseph, Israel",1,2,Resigned,On-site,1140099
8715,EMP0008716,Anne Smith,IT,IT Manager,26/12/2015,"Bakerview, United States Virgin Islands",4,9,Resigned,On-site,1293117
8716,EMP0008717,James Lewis,Operations,Operations Executive,23/10/2022,"Dawnfort, Eritrea",4,2,Resigned,On-site,790260
8717,EMP0008718,Alex Woods,IT,Data Analyst,25/04/2020,"West Taylor, Taiwan",5,5,Active,On-site,898871
8718,EMP0008719,Bradley Nguyen,Sales,Sales Executive,03/04/2020,"East Jessicaville, Malaysia",5,5,Active,Remote,868151
8719,EMP0008720,Mr. Thomas Campbell,Operations,Logistics Coordinator,18/08/2020,"Michaelton, Kenya",1,4,Active,Remote,751543
8720,EMP0008721,Tammy Moreno,Sales,Account Manager,06/10/2023,"New Nathanburgh, Zambia",2,1,Resigned,On-site,747890
8721,EMP0008722,Joshua Moore,Marketing,Content Strategist,21/09/2019,"Cindyfurt, Mozambique",2,5,Resigned,Remote,421605
8722,EMP0008723,Elizabeth Ford,Marketing,Marketing Executive,24/04/2023,"Lopezburgh, Jersey",4,2,Active,On-site,791929
8723,EMP0008724,James Davis,IT,Software Engineer,19/11/2024,"Lake Sharonhaven, Sao Tome and Principe",4,0,Resigned,On-site,804669
8724,EMP0008725,Brittany Richardson,Finance,Financial Analyst,16/07/2017,"New Jessica, New Caledonia",3,8,Active,On-site,1080203
8725,EMP0008726,Christopher Massey,IT,Software Engineer,01/03/2025,"Fitzgeraldbury, Jordan",3,0,Active,On-site,1273667
8726,EMP0008727,Jennifer Hutchinson,Sales,Account Manager,28/07/2021,"North Victoria, Iraq",1,4,Active,On-site,904464
8727,EMP0008728,Kara Nixon MD,IT,DevOps Engineer,13/01/2023,"Valenzuelaton, Congo",5,2,Active,Remote,885259
8728,EMP0008729,Brian Jackson,Marketing,SEO Specialist,01/02/2017,"New Jonathan, Sierra Leone",2,8,Active,On-site,476492
8729,EMP0008730,Karen Brown,IT,IT Manager,27/02/2021,"Sheilaborough, Libyan Arab Jamahiriya",5,4,Resigned,On-site,2022971
8730,EMP0008731,Maria Perkins,Marketing,SEO Specialist,06/01/2022,"New Codyborough, Central African Republic",3,3,Active,On-site,598337
8731,EMP0008732,Nicole Krueger,IT,Data Analyst,26/10/2024,"Ballardhaven, Ethiopia",5,0,Terminated,Remote,717372
8732,EMP0008733,Mary Hoffman,Sales,Sales Executive,11/11/2024,"East Heathermouth, Eritrea",3,0,Active,Remote,759747
8733,EMP0008734,Cindy Thomas,Operations,Logistics Coordinator,22/10/2018,"West Brenda, United Arab Emirates",5,6,Terminated,On-site,723063
8734,EMP0008735,Stephen Davis,HR,HR Executive,06/08/2023,"Port Kathleenville, Qatar",3,2,Active,Remote,564983
8735,EMP0008736,Susan Guerra,IT,Software Engineer,21/09/2023,"Lake William, Israel",2,1,Active,On-site,1794301
8736,EMP0008737,Derrick Cruz,Sales,Sales Executive,21/11/2010,"South Michael, Italy",1,14,Active,On-site,512467
8737,EMP0008738,Jennifer Wong,R&D,Product Developer,14/12/2018,"Muellerbury, French Southern Territories",4,6,Active,Remote,788396
8738,EMP0008739,Leslie Fox,Marketing,Brand Manager,03/03/2023,"Catherineville, Timor-Leste",2,2,Resigned,Remote,1139473
8739,EMP0008740,Robert Peters,IT,Data Analyst,19/07/2022,"East Kristen, Antarctica (the territory South of 60 deg S)",3,3,Active,Remote,422187
8740,EMP0008741,Edwin Garza,HR,HR Executive,18/10/2016,"Howellshire, Serbia",5,8,Resigned,Remote,554135
8741,EMP0008742,Kathryn Taylor,IT,Software Engineer,24/08/2017,"East Aliciamouth, Brazil",2,7,Active,Remote,683365
8742,EMP0008743,Alexis Banks,Finance,Financial Analyst,25/08/2011,"Nathanport, Tunisia",5,13,Resigned,On-site,1319870
8743,EMP0008744,Richard Campbell,IT,Software Engineer,07/09/2021,"Guyshire, Marshall Islands",5,3,Active,On-site,1073386
8744,EMP0008745,Maria Wilson,Finance,Accountant,09/05/2011,"Lake Jeffreyville, Swaziland",1,14,Active,Remote,837160
8745,EMP0008746,Helen Navarro,IT,Software Engineer,28/05/2016,"Port Kellymouth, Gibraltar",2,9,Active,On-site,838360
8746,EMP0008747,James Stuart,Operations,Logistics Coordinator,29/12/2023,"South Daniel, Zambia",2,1,Active,Remote,829105
8747,EMP0008748,Ricky Owens,Operations,Operations Executive,05/10/2024,"Dawnmouth, Uzbekistan",1,0,Active,On-site,938513
8748,EMP0008749,Christina Summers,Operations,Supply Chain Manager,27/10/2020,"Stevenburgh, Tanzania",1,4,Terminated,On-site,581703
8749,EMP0008750,Mrs. Emily Farrell,R&D,Product Developer,22/02/2015,"Hannahton, Mauritius",2,10,Active,On-site,992963
8750,EMP0008751,Caleb Reese,IT,Data Analyst,30/05/2018,"Lake Charlesborough, Tonga",5,7,Active,Remote,961208
8751,EMP0008752,Briana Mejia,Operations,Operations Executive,04/11/2023,"East Darrellchester, Burkina Faso",1,1,Active,Remote,582167
8752,EMP0008753,Jeff Austin,IT,Software Engineer,24/10/2024,"Johnburgh, Saudi Arabia",5,0,Active,Remote,1563368
8753,EMP0008754,Melissa Stewart,Sales,Sales Executive,05/11/2022,"Grayland, Eritrea",5,2,Active,Remote,804523
8754,EMP0008755,Maria Porter,Sales,Business Development Manager,02/06/2025,"Cruzland, Argentina",1,0,Resigned,On-site,1127190
8755,EMP0008756,Edward Lozano,IT,Software Engineer,01/05/2024,"Jonathanview, Cayman Islands",5,1,Resigned,On-site,900895
8756,EMP0008757,Briana Bennett,Finance,Finance Manager,14/04/2020,"New Darren, Liberia",3,5,Active,On-site,1888345
8757,EMP0008758,Teresa Pierce,Finance,Financial Analyst,27/07/2024,"South Robert, India",3,1,Active,Remote,747345
8758,EMP0008759,Mr. John Ramos MD,Marketing,Marketing Executive,13/01/2011,"Port Tanya, Namibia",4,14,Resigned,Remote,1125441
8759,EMP0008760,Larry Bond,Operations,Supply Chain Manager,05/10/2018,"Port Edward, Saint Kitts and Nevis",5,6,Active,On-site,1193865
8760,EMP0008761,Blake Smith,Finance,Finance Manager,10/06/2019,"New Robertborough, Samoa",2,6,Active,Remote,1283804
8761,EMP0008762,Melissa Harris,Sales,Business Development Manager,02/11/2023,"Smithside, Paraguay",4,1,Active,On-site,1327444
8762,EMP0008763,Clifford Roberts,HR,Talent Acquisition Specialist,11/07/2012,"Marshallbury, Eritrea",5,13,Resigned,Remote,837029
8763,EMP0008764,Charles Nichols,IT,Software Engineer,01/10/2020,"Lake Vincent, Kuwait",4,4,Retired,On-site,671560
8764,EMP0008765,Matthew Williamson,R&D,Research Scientist,06/08/2016,"Klinemouth, Bulgaria",5,9,Active,On-site,781980
8765,EMP0008766,Susan Guzman,IT,Software Engineer,22/01/2025,"Feliciachester, Ecuador",4,0,Active,Remote,1067860
8766,EMP0008767,Dana Ortiz,IT,DevOps Engineer,09/12/2021,"Armstrongtown, Reunion",5,3,Active,Remote,876017
8767,EMP0008768,Sarah Norton,Marketing,Marketing Executive,14/06/2022,"South Jonathan, Romania",4,3,Retired,Remote,1067143
8768,EMP0008769,Ryan Baker,Marketing,SEO Specialist,01/02/2022,"East Matthewchester, New Caledonia",1,3,Resigned,Remote,905641
8769,EMP0008770,Aaron Gardner,Sales,Account Manager,17/05/2024,"Michaelbury, Jamaica",3,1,Resigned,On-site,763026
8770,EMP0008771,Kristin Ashley,Operations,Operations Director,24/04/2024,"Ortizhaven, Malawi",5,1,Active,Remote,635680
8771,EMP0008772,Rebecca Black,Sales,Account Manager,24/11/2021,"Ramirezstad, Peru",4,3,Active,On-site,533989
8772,EMP0008773,Heather Soto,IT,Data Analyst,13/12/2015,"Dannyport, Syrian Arab Republic",1,9,Active,On-site,1162440
8773,EMP0008774,Tammy Alexander,Marketing,Brand Manager,04/07/2022,"North Courtney, San Marino",3,3,Resigned,On-site,662213
8774,EMP0008775,Aaron Moore,Sales,Sales Executive,26/04/2011,"Smithville, Estonia",3,14,Active,Remote,573938
8775,EMP0008776,Michelle Stone,Marketing,Marketing Executive,02/12/2020,"New Angela, Bulgaria",1,4,Active,Remote,732547
8776,EMP0008777,Shannon Rodriguez,Finance,Finance Manager,04/11/2021,"Butlerborough, Canada",1,3,Resigned,Remote,1329175
8777,EMP0008778,Elizabeth Knight,Sales,Sales Executive,02/08/2019,"Lake Chelseashire, Lebanon",3,6,Resigned,Remote,433304
8778,EMP0008779,Amanda Cannon,IT,Data Analyst,18/02/2020,"South Derektown, Cambodia",1,5,Active,On-site,847431
8779,EMP0008780,Natalie Mccullough,IT,DevOps Engineer,31/07/2018,"Mccarthyberg, Qatar",5,7,Active,On-site,1052792
8780,EMP0008781,Joy Whitehead,Marketing,Content Strategist,16/11/2013,"Lake Kelly, Congo",4,11,Active,Remote,606529
8781,EMP0008782,Eric Stewart,Sales,Sales Executive,22/04/2020,"Susanchester, French Southern Territories",5,5,Retired,On-site,790566
8782,EMP0008783,Jason Curtis,Operations,Supply Chain Manager,26/07/2022,"Martinezfurt, Myanmar",3,3,Resigned,On-site,1108462
8783,EMP0008784,Eric Frost,Sales,Account Manager,27/08/2021,"East Makayla, American Samoa",2,3,Active,Remote,486763
8784,EMP0008785,Jeffrey Brown,IT,CTO,24/09/2024,"West Angie, India",1,0,Active,On-site,791666
8785,EMP0008786,Reginald Ramsey,Sales,Account Manager,23/10/2022,"New Javierport, United Kingdom",4,2,Resigned,On-site,601197
8786,EMP0008787,Regina Harrison,IT,Software Engineer,03/07/2017,"New Robertmouth, Kuwait",3,8,Active,On-site,612516
8787,EMP0008788,Andrew Sweeney,HR,HR Executive,09/07/2024,"Sharonmouth, Angola",2,1,Active,On-site,654831
8788,EMP0008789,Trevor Huerta DDS,IT,IT Manager,05/04/2021,"Whiteheadport, El Salvador",5,4,Active,On-site,1629896
8789,EMP0008790,Christina Riley,Marketing,Marketing Executive,19/07/2024,"Amberchester, Falkland Islands (Malvinas)",4,1,Resigned,On-site,493677
8790,EMP0008791,Alejandra Wilson,Operations,Logistics Coordinator,13/04/2024,"New Debbie, Poland",2,1,Active,Remote,443091
8791,EMP0008792,George Thompson,Sales,Account Manager,01/12/2020,"East Michael, Bahamas",5,4,Resigned,On-site,775833
8792,EMP0008793,David Kidd,Finance,Accountant,15/01/2020,"Rebeccaview, Antarctica (the territory South of 60 deg S)",1,5,Active,Remote,791773
8793,EMP0008794,Gabrielle Woods,IT,Data Analyst,10/03/2021,"Maryborough, Korea",3,4,Active,Remote,452849
8794,EMP0008795,James Stephens,HR,Talent Acquisition Specialist,08/08/2024,"Michaelside, Kenya",1,1,Active,Remote,730372
8795,EMP0008796,Jeff Arnold,IT,Software Engineer,11/06/2018,"Carolinemouth, Spain",5,7,Active,On-site,1248340
8796,EMP0008797,Daniel Garcia,HR,HR Manager,28/12/2021,"Seanberg, Sweden",4,3,Active,On-site,1604051
8797,EMP0008798,Russell Burton,Finance,Finance Manager,16/09/2019,"Port Justintown, Netherlands Antilles",3,5,Active,On-site,1594230
8798,EMP0008799,Steven Barber,Sales,Sales Executive,27/10/2022,"Ramirezhaven, Singapore",1,2,Terminated,Remote,695092
8799,EMP0008800,William Moore,IT,Software Engineer,28/01/2013,"Laurenmouth, Yemen",1,12,Active,Remote,915597
8800,EMP0008801,Chelsea Cooper,IT,Software Engineer,19/05/2020,"Kimfurt, North Macedonia",5,5,Active,Remote,673960
8801,EMP0008802,Pamela Wilson,R&D,Product Developer,15/11/2024,"New Kelsey, Bahrain",2,0,Active,Remote,739181
8802,EMP0008803,Robert Gonzales,IT,Software Engineer,20/06/2021,"Port Samanthaport, Guyana",2,4,Active,On-site,1053350
8803,EMP0008804,Jeffrey Wilcox,Marketing,Content Strategist,23/03/2021,"South Todd, Slovenia",4,4,Active,Remote,857197
8804,EMP0008805,Misty Cummings,R&D,Research Scientist,21/07/2016,"East Joshua, Bahrain",1,9,Active,On-site,572741
8805,EMP0008806,Kyle Brown,IT,Software Engineer,13/11/2023,"Kaitlynstad, Christmas Island",2,1,Active,On-site,1551111
8806,EMP0008807,David Chavez,Marketing,SEO Specialist,21/10/2019,"Lake Davidmouth, Faroe Islands",2,5,Active,On-site,921021
8807,EMP0008808,Carl Schmidt,IT,IT Manager,13/11/2018,"East Becky, Albania",2,6,Active,On-site,1601866
8808,EMP0008809,Jack Alvarez,Operations,Operations Executive,25/04/2017,"South Amyside, Hong Kong",1,8,Active,Remote,425519
8809,EMP0008810,Michael Fields,Sales,Business Development Manager,18/05/2021,"Jamesberg, Morocco",1,4,Active,Remote,1315208
8810,EMP0008811,Deanna Chan,Sales,Sales Executive,08/07/2021,"East Juliachester, Marshall Islands",1,4,Resigned,On-site,830997
8811,EMP0008812,Kevin Rangel,IT,DevOps Engineer,09/04/2014,"Vanessaton, Fiji",4,11,Retired,Remote,719054
8812,EMP0008813,Lori Sanders,Finance,Accountant,08/07/2025,"Hillton, Congo",3,0,Active,On-site,725660
8813,EMP0008814,Sandra Fernandez,Sales,Sales Executive,05/09/2022,"Port Andrew, Congo",3,2,Active,On-site,689734
8814,EMP0008815,Ian Stewart II,Sales,Sales Executive,20/11/2015,"Lindsaymouth, Central African Republic",5,9,Active,On-site,767713
8815,EMP0008816,Robert Thompson,Operations,Logistics Coordinator,07/09/2018,"New Richardbury, Uganda",3,6,Active,On-site,473869
8816,EMP0008817,Antonio Bailey,Sales,Account Manager,28/09/2019,"Calvinton, Brazil",3,5,Resigned,On-site,742886
8817,EMP0008818,Lisa Parks,Marketing,SEO Specialist,19/10/2022,"Jacquelineburgh, Dominican Republic",5,2,Active,On-site,707041
8818,EMP0008819,Timothy Bennett,Marketing,Marketing Executive,29/09/2019,"Jeffreyshire, India",5,5,Active,Remote,541396
8819,EMP0008820,Mary Gomez,IT,DevOps Engineer,30/06/2016,"Maldonadoburgh, Niue",4,9,Active,On-site,678487
8820,EMP0008821,Kim Kim,IT,Software Engineer,08/05/2023,"Mariahaven, Guatemala",2,2,Active,On-site,1667054
8821,EMP0008822,Larry Molina,R&D,Innovation Manager,12/09/2023,"Brownberg, American Samoa",4,1,Resigned,On-site,1086359
8822,EMP0008823,Michael Velazquez,IT,DevOps Engineer,20/08/2023,"South Benjamin, Cyprus",3,1,Terminated,On-site,1085218
8823,EMP0008824,Crystal Phelps,IT,Software Engineer,02/11/2017,"Johnbury, United States Minor Outlying Islands",4,7,Retired,On-site,1148298
8824,EMP0008825,Stephanie Ward MD,IT,Software Engineer,26/09/2024,"Lewisland, San Marino",1,0,Active,On-site,941231
8825,EMP0008826,Gabriel Calderon,Operations,Supply Chain Manager,16/10/2016,"Kathytown, American Samoa",1,8,Active,On-site,683644
8826,EMP0008827,Thomas Abbott,IT,Software Engineer,01/07/2021,"Thompsonstad, Kenya",5,4,Active,Remote,984261
8827,EMP0008828,Kelly Hudson,IT,Software Engineer,22/06/2017,"Freemanside, Bolivia",3,8,Active,On-site,780187
8828,EMP0008829,Lauren Ward,IT,Software Engineer,14/09/2011,"East Alecland, Macao",2,13,Active,On-site,1080125
8829,EMP0008830,Denise Stevens,IT,CTO,12/06/2012,"Yolandaview, Oman",2,13,Active,On-site,752926
8830,EMP0008831,Perry Stanton,IT,Software Engineer,30/06/2023,"Marshallmouth, Italy",3,2,Resigned,On-site,1798411
8831,EMP0008832,Scott Williams,IT,Software Engineer,27/06/2011,"Colemanbury, Cayman Islands",4,14,Active,On-site,648250
8832,EMP0008833,Ian Salas,R&D,Innovation Manager,05/12/2022,"North Ryan, Antigua and Barbuda",4,2,Resigned,Remote,1028945
8833,EMP0008834,Mark Miles,IT,Data Analyst,10/08/2012,"East Sarahview, Honduras",1,13,Resigned,On-site,514540
8834,EMP0008835,Robin Jones,IT,IT Manager,23/07/2023,"Jeffreystad, Tonga",4,2,Active,On-site,2775594
8835,EMP0008836,Joseph Cross,Operations,Operations Director,18/07/2020,"North Nicholemouth, Costa Rica",5,5,Resigned,On-site,627824
8836,EMP0008837,Benjamin Yoder,Finance,Accountant,22/01/2025,"North Jamieview, Canada",3,0,Active,On-site,743994
8837,EMP0008838,Dustin Beck,IT,CTO,01/12/2022,"Villegasburgh, Burundi",1,2,Active,Remote,507351
8838,EMP0008839,Danielle Willis,Sales,Sales Executive,11/08/2022,"Port Heather, Pitcairn Islands",5,3,Active,On-site,841632
8839,EMP0008840,Paul Mcclure,Marketing,Brand Manager,08/04/2025,"Justinland, Belgium",1,0,Active,Remote,518340
8840,EMP0008841,Nathan Davis,Operations,Supply Chain Manager,01/08/2022,"East Cynthia, Tokelau",5,3,Active,On-site,772429
8841,EMP0008842,Michelle Davis,IT,Data Analyst,07/05/2025,"North Gerald, Guernsey",4,0,Active,Remote,775935
8842,EMP0008843,Tammie Lyons,IT,DevOps Engineer,22/06/2021,"Alishire, Malawi",5,4,Retired,Remote,527893
8843,EMP0008844,Brenda Martinez,Marketing,Marketing Executive,10/01/2021,"North Sandra, Antarctica (the territory South of 60 deg S)",5,4,Retired,On-site,773616
8844,EMP0008845,Thomas Simon,Operations,Operations Executive,06/01/2021,"Shanetown, Cuba",4,4,Active,Remote,484017
8845,EMP0008846,Thomas Jordan,HR,HR Manager,10/10/2016,"Port Dakota, Cocos (Keeling) Islands",4,8,Active,Remote,1707891
8846,EMP0008847,Lisa Simmons,IT,Software Engineer,17/07/2019,"Smithland, El Salvador",4,6,Active,Remote,1167748
8847,EMP0008848,Judy Coleman,Finance,Financial Analyst,08/04/2021,"Kathleenchester, Angola",1,4,Active,On-site,1111187
8848,EMP0008849,Sean Morrison,IT,Software Engineer,26/07/2025,"Kristintown, Greenland",1,0,Active,Remote,1285291
8849,EMP0008850,David Burns,Sales,Business Development Manager,02/07/2025,"Port Michael, Sweden",5,0,Active,Remote,839781
8850,EMP0008851,William Hall,Marketing,Marketing Executive,27/12/2017,"Lake Robin, Heard Island and McDonald Islands",2,7,Active,On-site,899768
8851,EMP0008852,David Wolfe,Operations,Operations Executive,22/06/2020,"South Wendyland, United States of America",1,5,Active,On-site,1030409
8852,EMP0008853,Donna Hull,IT,Software Engineer,10/04/2024,"Walkerland, French Guiana",2,1,Active,On-site,981849
8853,EMP0008854,Lauren Garcia,Sales,Business Development Manager,15/09/2024,"Timothyburgh, Bangladesh",4,0,Active,On-site,1485987
8854,EMP0008855,Miss Wendy Smith,Operations,Logistics Coordinator,26/11/2016,"West Keith, San Marino",5,8,Active,On-site,596752
8855,EMP0008856,Phillip Chen,Sales,Account Manager,22/01/2016,"Justinburgh, Central African Republic",3,9,Active,On-site,1182732
8856,EMP0008857,Holly Chase,Operations,Operations Executive,29/01/2017,"Mooreland, Faroe Islands",2,8,Active,On-site,1026845
